baikal_store_add_backup_send_request_latency : 0
baikal_store_add_backup_send_request_latency_80 : 0
baikal_store_add_backup_send_request_latency_90 : 0
baikal_store_add_backup_send_request_latency_99 : 0
baikal_store_add_backup_send_request_latency_999 : 0
baikal_store_add_backup_send_request_latency_9999 : 0
baikal_store_add_backup_send_request_max_latency : 0
baikal_store_batch_rpc_region_count_latency : 0
baikal_store_batch_rpc_region_count_latency_80 : 0
baikal_store_batch_rpc_region_count_latency_90 : 0
baikal_store_batch_rpc_region_count_latency_99 : 0
baikal_store_batch_rpc_region_count_latency_999 : 0
baikal_store_batch_rpc_region_count_latency_9999 : 0
baikal_store_batch_rpc_region_count_max_latency : 0
baikal_store_dml_time_cost_latency : 0
baikal_store_dml_time_cost_latency_80 : 0
baikal_store_dml_time_cost_latency_90 : 0
baikal_store_dml_time_cost_latency_99 : 0
baikal_store_dml_time_cost_latency_999 : 0
baikal_store_dml_time_cost_latency_9999 : 0
baikal_store_dml_time_cost_max_latency : 0
baikal_store_follow_read_wait_time_latency : 0
baikal_store_follow_read_wait_time_latency_80 : 0
baikal_store_follow_read_wait_time_latency_90 : 0
baikal_store_follow_read_wait_time_latency_99 : 0
baikal_store_follow_read_wait_time_latency_999 : 0
baikal_store_follow_read_wait_time_latency_9999 : 0
baikal_store_follow_read_wait_time_max_latency : 0
baikal_store_has_backup_send_request_latency : 0
baikal_store_has_backup_send_request_latency_80 : 0
baikal_store_has_backup_send_request_latency_90 : 0
baikal_store_has_backup_send_request_latency_99 : 0
baikal_store_has_backup_send_request_latency_999 : 0
baikal_store_has_backup_send_request_latency_9999 : 0
baikal_store_has_backup_send_request_max_latency : 0
baikal_store_mpp_fragment_latency : 0
baikal_store_mpp_fragment_latency_80 : 0
baikal_store_mpp_fragment_latency_90 : 0
baikal_store_mpp_fragment_latency_99 : 0
baikal_store_mpp_fragment_latency_999 : 0
baikal_store_mpp_fragment_latency_9999 : 0
baikal_store_mpp_fragment_max_latency : 0
baikal_store_peer_delay_latency : 0
baikal_store_peer_delay_latency_80 : 0
baikal_store_peer_delay_latency_90 : 0
baikal_store_peer_delay_latency_99 : 0
baikal_store_peer_delay_latency_999 : 0
baikal_store_peer_delay_latency_9999 : 0
baikal_store_peer_delay_max_latency : 0
baikal_store_raft_delete_kv_raft_meta_latency : 0.000
baikal_store_raft_delete_kv_raft_meta_latency_80 : 0
